Source,Asset ID,Title,Region,Location,Licence,Paid Ads OK,Tags,Credit,File Type,File Size,Resolution,Date Added,Source URL,Local Path,In Library
Tourism New Zealand,235269,"Matapōuri, Northland",Northland,"Matapōuri, Northland",WorldWide - Unpaid Only,No,"Accommodation, Coastal Scenery, couple, Farmstay, glamping, Image, luxury, Luxury Accommodation, Matapouri, Matapōuri, Nature, Northland, qualmark, relax, relaxing, romantic getaway, Romantic Holiday, Sandy bay, Sandy Bay Glamping, Sandy Bay Glamping & Horse Tours, summer, Summer content, Summer Shoot, Tutukaka, Tutukākā, Tutukaka Coast, Yurt",Miles Holden,JPG,674.21 KB,8192×5464px,16/11/2023,https://visuals.newzealand.com/asset-page/235269-matapouri-northland,C:\Users\liams\Parnell Partners Group\Curated Experiences - Documents\Assets Library\Images\235269-matapouri-northland.jpg,Yes
Tourism New Zealand,235251,"Clevedon, Auckland",Auckland,"Clevedon, Auckland",WorldWide - Unpaid Only,No,"Auckland, beer tasting, biergarten, Brewery, Business Events, casual dining, Clevedon, Corporate Events, Craft Beer, Dining, Events, Food and Beverage Industry Toolkit, food and drink, food and wine, food & drink, Food & Wine, group of people, Hallertau, Hallertau Brewery, Hallertau brewery & biergarten, Image, Local Produce, People, summer, Summer content, Summer Shoot, wine and food",Miles Holden,JPG,23.15 MB,8118×5415px,16/11/2023,https://visuals.newzealand.com/asset-page/235251-clevedon-auckland,C:\Users\liams\Parnell Partners Group\Curated Experiences - Documents\Assets Library\Images\235251-clevedon-auckland.jpg,Yes
Tourism New Zealand,235261,"Matapōuri, Northland",Northland,"Matapōuri, Northland",WorldWide - Unpaid Only,No,"activities, Activity, Adventure, Coastal Scenery, experience, Horse Riding, horses, Horse Trekking, Image, Matapouri, Matapōuri, Nature, Northland, qualmark, Sandy bay, Sandy Bay Glamping & Horse Tours, Sandy bay horse trekking, scenery, scenic, Scenics, summer, Summer content, Summer Shoot, Tutukaka, Tutukākā, Tutukaka Coast, Wildlife Encounter",Miles Holden,JPG,19.61 MB,7911×5277px,16/11/2023,https://visuals.newzealand.com/asset-page/235261-matapouri-northland,C:\Users\liams\Parnell Partners Group\Curated Experiences - Documents\Assets Library\Images\235261-matapouri-northland.jpg,Yes
Tourism New Zealand,235227,"Nelson City, Nelson",Nelson,"Nelson City, Nelson",WorldWide - Unpaid Only,No,"activities, Business Events, cafe, Central City, coffee, coffee beans, coffee culture, coffee roastery, Corporate Events, Events, experience, Food and Beverage Industry Toolkit, food and drink, group of people, Image, Nelson, People, Sublime, Sublime coffee, Sublime coffee roasters, summer, Summer content, Summer Shoot, Urban",Miles Holden,JPG,25.3 MB,7985×5326px,16/11/2023,https://visuals.newzealand.com/asset-page/235227-nelson-city-nelson,C:\Users\liams\Parnell Partners Group\Curated Experiences - Documents\Assets Library\Images\235227-nelson-city-nelson.jpg,Yes
Tourism New Zealand,235242,"Waimauku, Auckland",Auckland,,WorldWide - Unpaid Only,No,"Auckland, Business Events, cellar door, Corporate Events, Dining, Events, food, Food and Beverage Industry Toolkit, food and drink, food and wine, food & drink, food experience, Food & Wine, group of people, Image, People, restaurant, summer, Summer content, Summer Shoot, The Hunting Lodge, The Hunting Lodge Winery and Restaurant, vineyard, Waimauku, wine and food, winery",Miles Holden,JPG,18.18 MB,5299×7945px,16/11/2023,https://visuals.newzealand.com/asset-page/235242-waimauku-auckland,C:\Users\liams\Parnell Partners Group\Curated Experiences - Documents\Assets Library\Images\235242-waimauku-auckland.jpg,Yes
Tourism New Zealand,235240,"Waimauku, Auckland",Auckland,,WorldWide - Unpaid Only,No,"Auckland, Business Events, cellar door, Corporate Events, Dining, Events, food, Food and Beverage Industry Toolkit, food and drink, food and wine, food & drink, food experience, Food & Wine, group of people, Image, People, restaurant, summer, Summer content, Summer Shoot, The Hunting Lodge, The Hunting Lodge Winery and Restaurant, vineyard, Waimauku, wine and food, winery",Miles Holden,JPG,22.31 MB,7138×4761px,16/11/2023,https://visuals.newzealand.com/asset-page/235240-waimauku-auckland,C:\Users\liams\Parnell Partners Group\Curated Experiences - Documents\Assets Library\Images\235240-waimauku-auckland.jpg,Yes
Tourism New Zealand,235237,"Waimauku, Auckland",Auckland,,WorldWide - Unpaid Only,No,"Auckland, Business Events, cellar door, Corporate Events, Dining, Events, food, Food and Beverage Industry Toolkit, food and drink, food and wine, food & drink, food experience, Food & Wine, group of people, Image, People, restaurant, summer, Summer content, Summer Shoot, The Hunting Lodge, The Hunting Lodge Winery and Restaurant, vineyard, Waimauku, wine and food, winery",Miles Holden,JPG,23.7 MB,8192×5464px,16/11/2023,https://visuals.newzealand.com/asset-page/235237-waimauku-auckland,C:\Users\liams\Parnell Partners Group\Curated Experiences - Documents\Assets Library\Images\235237-waimauku-auckland.jpg,Yes
Tourism New Zealand,235226,"Nelson City, Nelson",Nelson,"Nelson City, Nelson",WorldWide - Unpaid Only,No,"activities, Business Events, cafe, Central City, coffee, coffee beans, coffee culture, coffee roastery, Corporate Events, Events, experience, Food and Beverage Industry Toolkit, food and drink, group of people, Image, Nelson, People, Sublime, Sublime coffee, Sublime coffee roasters, summer, Summer content, Summer Shoot, Urban",Miles Holden,JPG,27.43 MB,5265×7893px,16/11/2023,https://visuals.newzealand.com/asset-page/235226-nelson-city-nelson,C:\Users\liams\Parnell Partners Group\Curated Experiences - Documents\Assets Library\Images\235226-nelson-city-nelson.jpg,Yes
Tourism New Zealand,235232,"Nelson City, Nelson",Nelson,"Nelson City, Nelson",WorldWide - Unpaid Only,No,"activities, Business Events, cafe, Central City, coffee, coffee beans, coffee culture, coffee roastery, Corporate Events, Events, experience, Food and Beverage Industry Toolkit, food and drink, group of people, Image, Nelson, People, Sublime, Sublime coffee, Sublime coffee roasters, summer, Summer content, Summer Shoot, Urban",Miles Holden,JPG,23.19 MB,8024×5352px,16/11/2023,https://visuals.newzealand.com/asset-page/235232-nelson-city-nelson,C:\Users\liams\Parnell Partners Group\Curated Experiences - Documents\Assets Library\Images\235232-nelson-city-nelson.jpg,Yes
Tourism New Zealand,235223,"Nelson City, Nelson",Nelson,"Nelson, Nelson Tasman",WorldWide - Unpaid Only,No,"Brook Sancturary, Brook Waimarama Sanctuary, bush walk, Eco Tour, experience, guided tour, Image, native birds, native bush, Native Forest, Nature, Nelson, Nelson Tasman, Nelson trails, new zealand bush, sanctuary, summer, Summer content, Summer Shoot, The Brook Waimārama Sanctuary, Waimārama Sanctuary, walking, Walking Trail, wildlife, wildlife centre",Miles Holden,JPG,31.32 MB,7090×4729px,16/11/2023,https://visuals.newzealand.com/asset-page/235223-nelson-city-nelson,C:\Users\liams\Parnell Partners Group\Curated Experiences - Documents\Assets Library\Images\235223-nelson-city-nelson.jpg,Yes
Tourism New Zealand,235239,"Waimauku, Auckland",Auckland,,WorldWide - Unpaid Only,No,"Auckland, Business Events, cellar door, Corporate Events, Dining, Events, food, Food and Beverage Industry Toolkit, food and drink, food and wine, food & drink, food experience, Food & Wine, group of people, Image, People, restaurant, summer, Summer content, Summer Shoot, The Hunting Lodge, The Hunting Lodge Winery and Restaurant, vineyard, Waimauku, wine and food, winery",Miles Holden,JPG,23.31 MB,8192×5464px,16/11/2023,https://visuals.newzealand.com/asset-page/235239-waimauku-auckland,C:\Users\liams\Parnell Partners Group\Curated Experiences - Documents\Assets Library\Images\235239-waimauku-auckland.jpg,Yes
Tourism New Zealand,235244,"Clevedon, Auckland",Auckland,"Clevedon, Auckland",WorldWide - Unpaid Only,No,"Auckland, beer tasting, biergarten, Business Events, casual dining, Clevedon, Corporate Events, Craft Beer, Dining, Events, Food and Beverage Industry Toolkit, food and drink, food and wine, food & drink, Food & Wine, group of people, Hallertau, Hallertau Brewery, Hallertau brewery & biergarten, Image, Local Produce, People, restaurant, summer, Summer content, Summer Shoot, Urban, wine and food",Miles Holden,JPG,18.8 MB,5299×7945px,16/11/2023,https://visuals.newzealand.com/asset-page/235244-clevedon-auckland,C:\Users\liams\Parnell Partners Group\Curated Experiences - Documents\Assets Library\Images\235244-clevedon-auckland.jpg,Yes
Tourism New Zealand,235263,"Matapōuri, Northland",Northland,"Matapōuri, Northland",WorldWide - Unpaid Only,No,"activities, Activity, Adventure, Coastal Scenery, experience, Horse Riding, horses, Horse Trekking, Image, Matapouri, Matapōuri, Nature, Northland, qualmark, Sandy bay, Sandy Bay Glamping & Horse Tours, Sandy bay horse trekking, scenery, scenic, Scenics, summer, Summer content, Summer Shoot, Tutukaka, Tutukākā, Tutukaka Coast, Wildlife Encounter",Miles Holden,JPG,39.69 MB,8192×5464px,16/11/2023,https://visuals.newzealand.com/asset-page/235263-matapouri-northland,C:\Users\liams\Parnell Partners Group\Curated Experiences - Documents\Assets Library\Images\235263-matapouri-northland.jpg,Yes
